"FatherValence_s","Leave","CoupleID","MotherValence_s","FatherArousal_s","MotherArousal_s","FatherValenceVel","MotherValenceVel","FatherValenceAcc","isProximate","MotherValenceAcc","StudyDay","time","TimeDifference_s"
0.0188048667668779,"Maternity Leave","C04",-0.939406350166868,0.926018098736952,-1.10777887762694,NA,-0.147663272145281,NA,1,NA,3,16,0.233104742719347
0.627089068770496,"Maternity Leave","C04",1.19839355822901,0.921888111003178,1.14066055576733,0.55303100326241,2.13712642062988,NA,1,2.22828596309154,5,17,-0.43135368763712
0.678606237492083,"Maternity Leave","C04",0.899140600642515,0.861592330580488,0.366727416463608,0.0588577203960711,-0.287186825057754,-0.50978904182023,1,-2.51809975742774,3,18,0.132743833967591
-1.59638688723603,"Maternity Leave","C04",0.20479664334148,-1.93552509794422,-0.610017138414423,NA,-0.111389297742827,NA,1,NA,4,20,-0.276390292131527
0.892897928317712,"Maternity Leave","C04",0.590205254762729,-0.279991883750901,0.328412305553885,NA,-0.355309465420266,NA,1,-1.0007082985963,4,24,-0.0852815884931244
0.481959355009229,"Maternity Leave","C04",0.417443711740384,0.630736096629685,0.365698702700243,NA,-0.587953155757505,NA,1,NA,5,27,-0.0310636262938887
-1.61139613580755,"Maternity Leave","C04",0.519660683941222,-1.71941612450847,-0.425870252676699,NA,1.58617851002199,NA,0,NA,6,32,1.26824484371452
0.644740430964485,"Maternity Leave","C04",0.683306329201634,-0.11547727181189,0.239109909971143,2.29891293316247,0.116589601957511,NA,1,-1.4447376075461,6,33,0.862571438606835
0.891358663799097,"Maternity Leave","C04",-1.02210280603254,0.704523209340396,-1.42319490467324,0.179281225367213,-1.69988358775528,-2.08234330102707,0,-1.85521217947206,6,34,0.739523581133435
0.325780310817708,"Maternity Leave","C04",-0.00882417701974652,1.11970691674107,-0.670860697463003,NA,1.12853568194676,NA,1,2.75502149295594,7,41,-0.444427522493685
0.362045133855612,"Maternity Leave","C05",0.469490164682387,0.959978426054533,1.04961832659878,NA,NA,NA,0,NA,2,7,-0.999680979342479
0.70259740340027,"Maternity Leave","C05",-0.754824426564173,0.212882467905308,0.338633277158147,NA,0.238066070222345,NA,1,1.65048161359455,2,9,-1.61530479126419
-1.55412247320542,"Maternity Leave","C05",0.642616729340875,0.0718487419097178,-1.18331353822938,-2.24042567833159,1.39825771197108,NA,1,1.18472540299113,2,10,-1.50956053874796
-0.260732077821437,"Maternity Leave","C05",0.920158720974592,1.26790394185032,-0.521982728673422,2.95002214125442,NA,NA,0,NA,3,14,-1.08965972511991
0.0164160226060762,"Maternity Leave","C05",0.755545104287302,0.546016674333972,0.354329036899662,0.266570367161245,-0.206963484319205,-2.68797719939048,1,NA,3,15,-0.730513791119374
0.389212157513556,"Maternity Leave","C05",-0.563459066963607,0.657553362827758,-1.17905855960696,0.392716308475539,-1.2737620650511,0.135410138464367,1,-1.05435650395193,3,16,-0.16987699050609
0.633831280146032,"Maternity Leave","C05",-0.34365833398189,1.29942992005816,-1.27758284877697,NA,NA,NA,1,NA,4,19,-2.154023692265
-0.103389045100521,"Maternity Leave","C05",0.735948510540824,-0.174260632622106,-1.69135062204205,-0.747721456186292,1.10197229114685,NA,1,NA,4,20,-1.58646544966885
-0.2155577602935,"Maternity Leave","C05",1.51700632829315,1.09171530954895,1.02598424167983,-0.0771370437895238,0.789101868962609,0.683080870932858,1,-0.222221869312158,4,21,-1.07697041481797
-1.04433007258704,"Maternity Leave","C05",0.624762621913815,1.03823763143672,-0.841604982997668,NA,NA,NA,0,NA,5,25,-2.39588963711118
0.00978634523180508,"Maternity Leave","C05",-0.542734356271242,-0.929395896733939,0.354868231221703,NA,NA,NA,0,NA,5,28,-1.8414052293716
0.869440353814445,"Maternity Leave","C05",0.00213252947913168,-0.663454033212024,0.310437564528735,0.874340323419922,0.561116228952289,NA,0,NA,5,29,-2.23554289784114
-0.114137727867955,"Maternity Leave","C05",-0.847186518857489,-0.63677094350056,0.354208936145157,NA,NA,NA,1,NA,7,40,-0.873172400877612
-0.152495075754123,"Paternity Leave","C06",0.312698553537236,1.85877691533344,0.712878272198209,NA,NA,NA,1,NA,1,2,-0.630759590114021
0.26826365306428,"Paternity Leave","C06",0.0137335539198136,2.33668945019165,0.734072318204575,0.41201391325744,-0.256709575989996,NA,1,NA,1,3,-0.579774369357433
0.629312019534983,"Paternity Leave","C06",0.608985268622385,2.19698148215994,-0.501668156751194,0.360384300694656,0.527035915522328,-0.102791490226332,1,0.94618399483543,7,4,-0.481725867902454
0.712866421866418,"Paternity Leave","C06",1.15478112428034,-0.643706064059853,-1.23929947604175,0.0898168697407235,0.595010220728442,-0.339607551362417,1,-0.029515027433769,1,5,-0.703315481190707
0.635533367990383,"Paternity Leave","C06",-1.13385339106486,-1.21005894897852,-1.76477965455664,-0.072230858183022,-2.32009034917191,-0.230556901620299,1,-2.91070241779227,1,6,-0.258959672596727
0.49632186785476,"Paternity Leave","C06",0.336101498998261,0.0725752525315854,0.775963420560185,NA,NA,NA,0,NA,2,7,1.41963067231254
0.660287653881812,"Paternity Leave","C06",0.330429902368388,0.224008984961767,-0.510892943794436,0.158690842586606,-0.0146620955781546,NA,0,NA,2,8,1.30824757465968
0.57458476082104,"Paternity Leave","C06",1.15856254689411,-1.24707187036751,1.51241585536494,4.73263388925588,NA,9.49589748435714,0,NA,2,10,0.48464016243785
0.416612540305588,"Paternity Leave","C06",0.0123745906919269,0.826964680176404,0.0565583740184891,-0.133149456007374,-1.15656932791805,-4.96804648728847,0,NA,1,11,0.53248783114787
0.575209257365195,"Paternity Leave","C06",-1.10576769499646,-0.996813972787072,-1.238192997478,0.151332806642384,-1.16916341416001,0.32489102456501,0,-0.0693581421995972,2,12,0.908994076735006
-0.987791785781056,"Paternity Leave","C06",-0.727331816141168,0.863436115030739,-0.840298254343222,NA,NA,NA,0,NA,3,13,0.423457897529937
0.489367730025925,"Paternity Leave","C06",1.66889947262948,0.675052025278709,0.755926237080982,NA,3.09535108628271,NA,1,NA,3,17,-0.371519352267052
0.702848132741922,"Paternity Leave","C06",0.215245469282042,-0.833249626482972,-0.891183264433903,0.214618813305645,-1.45010429242887,NA,1,-4.56615468446375,3,18,0.304230919760671
-0.119919348425439,"Paternity Leave","C06",1.16883069897714,-0.892609061540281,0.99067322063476,0.592559290215886,NA,-1.19201683629114,1,NA,6,21,-1.64928742322835
0.278701888732528,"Paternity Leave","C06",1.41815345153535,0.063812334386642,-0.0977995500204346,0.336301926858054,0.247021924369287,-0.320419037107649,1,NA,4,22,-0.94882892883397
0.644121158136407,"Paternity Leave","C06",0.694803666480591,-0.969059978081686,-1.13849646560877,NA,1.79129277939392,NA,1,4.44859281691602,4,24,-0.826856593023991
0.429286581323441,"Paternity Leave","C06",1.69242826832299,-0.887067526582133,2.2944423074229,NA,NA,NA,1,NA,5,25,0.177944449886664
-0.109254735351447,"Paternity Leave","C06",1.33967577150999,-0.503053773639893,1.06152929911384,-0.465097423022339,-0.36799924786071,NA,0,NA,5,26,0.770941786686392
0.0271007866860863,"Paternity Leave","C06",0.415612226386416,1.22571920285577,1.17056034875113,NA,NA,NA,0,NA,5,28,0.0312638917100118
0.411122160831438,"Paternity Leave","C06",-1.14573218617919,-0.421552050692776,-0.503834397618171,0.357820672459976,-1.51361709529737,NA,1,NA,5,29,-0.104435234303686
0.120866244823727,"Paternity Leave","C06",-1.12328410536082,-0.585368346531148,-1.0394550004257,-0.294523987069265,-0.00490018070888916,-0.764508138727595,1,1.53940470890821,5,30,0.112055856908936
-1.20652140177758,"Paternity Leave","C06",-0.751386805830591,-0.870132952283313,-0.420547306955258,-0.197437696585833,NA,NA,0,NA,6,32,1.32981824497976
0.422279180444676,"Paternity Leave","C06",-1.11616178458799,-1.2305473055774,-0.475051437959217,-0.307318439115211,NA,NA,0,NA,6,36,0.55758824752036
-0.0444518001974614,"Paternity Leave","C06",-0.786507589616179,-0.678014991459254,1.06792038444863,-0.27510085267731,NA,NA,1,NA,6,38,1.98517442870486
-0.174268244347487,"Paternity Leave","C06",-0.654949123690083,-1.00218955942817,-0.978479901374244,0.810160528140312,NA,NA,0,NA,7,42,1.23529948957717
-0.0412697051941254,"Maternity Leave","C07",-1.43884313491214,0.0545725493468383,2.82350002819995,NA,-2.65606053580593,NA,1,NA,7,5,-1.05774418708775
0.662979895247034,"Maternity Leave","C07",-0.272331595909508,-0.15443503382685,-0.61914754032365,NA,NA,NA,1,NA,2,7,1.56240612798689
2.51788139837087,"Maternity Leave","C07",-0.395958621722114,3.21327023301154,0.947761379803239,NA,0.580059440615047,NA,0,1.80002393015321,2,10,1.189032785466
0.920689300899559,"Maternity Leave","C07",0.767047761870524,-0.143874529623594,1.19744113509302,-1.59053081119835,1.15763262108022,NA,1,0.614527167744912,2,11,1.29477703798221
1.1319302737596,"Maternity Leave","C07",-0.0727212797533567,-0.737761432590721,-0.752056913117814,NA,NA,NA,1,NA,3,13,-0.0241421843110151
-1.16473856641374,"Maternity Leave","C07",-0.278864414003798,0.179493870759566,-1.05411488090283,NA,1.0047565898196,NA,1,2.23571584145999,3,15,0.0650675123572091
-0.692740304957856,"Maternity Leave","C07",-0.398878114981735,-0.571164755100429,-0.398457630636389,0.422628367431187,-0.121809302139221,NA,1,-1.13797343213764,3,16,-0.597852819780835
-0.634526487229267,"Maternity Leave","C07",0.943433560292838,-0.802783912687117,-0.225522468911778,0.0874201652687835,1.32127365900741,-0.378636821834462,1,1.43731712689487,6,17,-0.196409184773811
-0.722510904849867,"Maternity Leave","C07",0.341365459052111,-0.608325654220551,-0.341678614954306,-0.0635131717941709,-0.586655287406037,-0.147426926413281,1,-1.93645351995334,3,18,0.231566644500934
0.49972686775471,"Maternity Leave","C07",0.484755730981301,-0.0093594915666805,-0.872272260773818,NA,-0.274472596072448,NA,0,0.0776612805529437,4,21,-0.960459474772833
0.848681668733028,"Maternity Leave","C07",-0.817624448365788,0.097582439454732,-1.07849316507563,-0.23984926453951,NA,NA,1,NA,4,24,-0.753585264395649
-0.314106368418102,"Maternity Leave","C07",1.15349131103512,0.328675502879583,-0.790440405314593,NA,NA,NA,0,NA,5,25,-1.25538980815444
-0.796669541311446,"Maternity Leave","C07",-1.13487057684669,0.488672653444671,-0.905049509237263,-0.938001299752099,NA,NA,0,NA,4,28,-0.957767802890578
0.319538255895106,"Maternity Leave","C07",0.295402786466289,1.44950376548686,-1.10024281399375,NA,NA,NA,1,NA,5,30,-0.863174762457913
-0.692747511209318,"Maternity Leave","C07",-0.499777236738751,0.756584363990858,-1.10888713332107,0.24642201922992,NA,-0.845731795357344,0,NA,6,33,2.14150010722115
-0.40533705233596,"Maternity Leave","C07",0.715438910841628,-0.374400958983261,0.520501917608415,NA,NA,NA,0,NA,7,38,0.0262305323421928
0.29766598368316,"Maternity Leave","C07",-1.35228609887579,-0.42459510623621,-1.13746145611606,NA,-0.283384879010438,NA,0,1.49040137280317,7,40,-0.563245609866428
-0.0546232813506272,"Maternity Leave","C08",1.25980803837759,0.00557126057726445,0.997411147423739,NA,NA,NA,1,NA,2,7,0.157353405462279
0.446816585633845,"Maternity Leave","C08",0.956831617278455,0.613531003572356,0.0481920998954676,0.500798061710587,-0.280605737293272,NA,0,NA,2,8,-0.425970343872659
0.637134923454173,"Maternity Leave","C08",0.458718558032106,1.07241762046024,-0.838696351877711,NA,-0.216380972220154,NA,1,0.0485425409679241,2,10,0.409601513282782
-0.447911222881748,"Maternity Leave","C08",-1.63943120826699,-0.87481987512098,-1.35628159255705,NA,NA,NA,1,NA,2,12,-0.050289854024126
1.27154809390557,"Maternity Leave","C08",-2.02721036677267,0.965420124662827,-1.37106995869521,1.2034642113219,NA,NA,1,NA,3,14,-0.711287563389156
1.53930302901099,"Maternity Leave","C08",-1.93067361596707,1.30800280655553,-0.837703810758083,NA,NA,NA,1,NA,3,17,-0.0595184433346241
0.199895064434518,"Maternity Leave","C08",-1.84431039288875,-1.17550723719319,-0.914778634008199,-1.32383307513617,0.0558278861402516,NA,1,NA,3,18,-0.199485381210637
1.43075773147203,"Maternity Leave","C08",0.565854370573161,0.871843327354661,1.11253941717337,NA,NA,NA,0,NA,4,19,1.99461172736229
0.715963593461176,"Maternity Leave","C08",0.357050391774903,-1.21414701463858,0.657107889741246,0.158718561531675,NA,0.969388090635358,0,NA,4,21,1.36168431048339
-0.795604487461413,"Maternity Leave","C08",0.0721827069294059,-1.1964593276821,0.029828618859292,NA,0.0466246989762761,NA,1,NA,4,24,0.99292526261772
-0.728119125523688,"Maternity Leave","C08",0.0598899243699662,-1.24231998513335,-1.04668839607166,-0.450979343902432,NA,-0.0904161900882718,1,NA,5,30,0.0489174810638275
-2.17666722626108,"Maternity Leave","C08",1.1241948851126,0.976767700017597,1.64008841115904,NA,NA,NA,0,NA,3,31,-0.639765996232746
0.090518629971062,"Maternity Leave","C08",0.746770532971029,1.3051966730355,1.7986439704257,-0.362445362961328,NA,-2.96289299187686,1,NA,6,33,-0.873941449986834
0.888598671787268,"Maternity Leave","C08",0.633524574834574,-0.656250856037888,-0.54850384990941,NA,0.372905154296284,NA,1,0.907134979512378,6,35,-0.805880603821831
-1.6508602033422,"Maternity Leave","C08",-1.59036598572491,-0.748656466754566,-0.537045937817527,NA,NA,NA,1,NA,5,37,0.467664721028055
-0.895037473199956,"Maternity Leave","C08",0.143683757468676,-0.605345714323528,0.633238077835316,0.766269728957464,1.69213674713842,NA,0,NA,7,38,-1.72989310853628
-0.570604831291896,"Maternity Leave","C08",0.0977215523403943,-0.776516501755814,0.318291516793109,0.274480971169004,-0.00559144472411581,-0.465253095445543,1,-1.71207032384494,7,39,0.273864345507436
0.224377550435715,"Maternity Leave","C08",0.542220960946479,0.82033368746155,-0.684115013999304,0.741406255309444,0.425677220823924,0.454211752882048,1,0.433140039040496,5,40,0.596480446820556
1.10828616115934,"Maternity Leave","C08",0.620780236377366,-1.27921470920972,-1.1222702875526,NA,-0.119594919392624,NA,1,-0.29415590476376,7,42,0.887181010101524
-1.64245599436052,"Maternity Leave","C09",-1.54329875799647,-3.00028055277564,0.577326172674685,NA,-2.91924650073448,NA,1,NA,2,11,0.0462258091815923
0.731183020930957,"Maternity Leave","C09",0.626444083481252,-0.154836063020066,-1.58662131585897,2.39386288902323,2.17842435175541,NA,1,4.94816780274528,2,12,0.184654648839183
-0.0382361772992836,"Maternity Leave","C09",1.41651057323807,0.340383649656728,1.23745576064298,NA,NA,NA,0,NA,3,16,0.43959442854193
0.746695455973931,"Maternity Leave","C09",-0.933428970289612,0.344242819464029,-0.0992346765438523,NA,0.134091263247739,NA,1,NA,7,40,-0.0683625080905313
-4.25196377407559,"Maternity Leave","C10",-0.926913748886072,-4.3199958314983,-0.798892223114192,NA,NA,NA,1,NA,1,1,0.167351043881996
-0.731638702688072,"Maternity Leave","C10",0.306296920958697,-0.0620164408122481,1.91799178536919,3.51860906626227,1.22895189923403,NA,0,NA,2,2,1.08136591017675
-0.182304359874551,"Maternity Leave","C10",0.351865710006561,-0.0578074249676796,2.44218969436982,0.534758886589504,0.0316402131327597,-2.94877358233998,0,-1.18549486019558,1,3,0.896794123966613
-0.0800713201633683,"Maternity Leave","C10",0.671196311133607,0.227925359676588,-0.262289265740973,0.139975375502064,0.314479886851094,-0.437925933300849,1,0.25617145633243,7,4,0.241564282920649
-0.315260678752707,"Maternity Leave","C10",-0.789966860450666,-0.671060036255123,-0.893652189529888,NA,-1.2309870432928,NA,1,-0.978786452811414,1,6,0.641469819709269
0.372608770595832,"Maternity Leave","C10",-0.155596425631417,0.30258143149068,-0.119257385373103,NA,NA,NA,0,NA,5,7,-1.03582628747529
0.0187657660518352,"Maternity Leave","C10",-2.29696316565787,-0.0726111124318305,0.92624269927535,NA,0.254353969756079,NA,0,NA,3,14,-0.589008755024947
0.175157197578533,"Maternity Leave","C10",-1.07184740770881,0.300698678881658,1.02595716944124,0.109113547453068,1.23002103762779,NA,0,1.00650113857167,3,15,-0.355986874934653
0.121673940462415,"Maternity Leave","C10",-1.23684647992046,0.254705239680587,0.0127427524423182,-0.0335530783806875,-0.16847320888478,-0.113756460762354,1,-1.40172049784309,3,16,-0.643995766333385
0.0407581913249086,"Maternity Leave","C10",-0.193368769757905,0.295754578733317,-0.413325137815119,-0.142047489258113,1.04901246143357,-0.115388270215666,1,1.26887232644323,3,17,0.150047438924775
0.227190654159709,"Maternity Leave","C10",0.555438159217809,0.44374788381162,-0.390390139553647,NA,NA,NA,0,NA,4,19,-1.32537327709243
0.469327671421374,"Maternity Leave","C10",0.997373393961567,0.43385290411972,-0.780605690218749,NA,-0.0510849929378528,NA,1,-0.737437999186257,4,23,-1.63952983820426
0.358406184556587,"Maternity Leave","C10",0.888152892522362,0.505183122252875,-0.442151790852054,NA,0.192896321073273,NA,1,0.280870016367088,5,27,-1.04890012233187
0.585091139661002,"Maternity Leave","C10",0.964145819461517,0.565529339896204,-0.897369404189014,0.228083706127091,0.0574985990479523,NA,1,-0.130992529540879,5,28,-0.891245054944018
0.382555393957111,"Maternity Leave","C10",0.905131151788843,0.483232478918211,-0.766447324180967,NA,0.235469850317878,NA,1,0.465962358343471,5,30,-0.777041262226524
0.365324863952807,"Maternity Leave","C10",1.02601032905562,0.478583454182901,1.12949653213533,NA,-0.143925044685606,NA,0,NA,6,32,-0.821261586006021
0.468133968426798,"Maternity Leave","C10",-0.671934335411385,0.467149908834347,-0.612730755083862,0.0477915260749699,-1.68440232368636,NA,1,-1.54265772822261,6,33,-0.890476005834836
-1.209134783835,"Maternity Leave","C10",-0.623606220935533,-0.697517427718545,-0.342039558528416,NA,NA,NA,1,NA,6,36,-0.890091481280205
0.488521306416808,"Maternity Leave","C10",-0.33055835506898,0.361215190986634,-0.923336256584166,NA,0.316483910308769,NA,0,NA,7,38,-1.57839043402217
1.02552359587744,"Maternity Leave","C10",1.04468973576988,-0.575083094637903,1.15784228285975,NA,0.704578604062779,NA,0,-0.0268146323709747,7,40,-1.30691609847146
1.50959120970074,"Maternity Leave","C11",1.50683292675222,-0.625422279053658,-0.68596108866925,0.765367446314527,NA,NA,1,NA,1,3,0.627242411188904
0.756057488674259,"Maternity Leave","C11",1.03287126866931,-0.598957041141528,-0.0305536505677337,-0.771780094179921,-0.481612816621833,-1.53711137953151,1,NA,5,4,0.403064595854519
1.48974957053585,"Maternity Leave","C11",1.24210113263228,-0.724090230795877,-0.794921237385952,1.86903902521953,NA,3.05398590227476,1,NA,1,6,0.986388345189452
1.84862120395034,"Maternity Leave","C11",-0.713915532562645,2.16958733809372,1.10751306033875,NA,NA,NA,0,NA,2,7,-0.437121555956181
0.359965522584215,"Maternity Leave","C11",-0.553874312618008,2.18767837523947,1.13957369067302,-1.44858411806706,0.160551817993702,NA,0,NA,2,8,-0.293693897088731
0.695912198105665,"Maternity Leave","C11",0.987917985015512,2.40310315505364,-0.879433449471068,0.303701245695743,1.55068479099335,1.69869018038316,0,1.37837652290319,2,9,-0.905087938909785
-1.12979558280042,"Maternity Leave","C11",0.0909757580275602,0.546482645305931,-0.037602230204782,-1.77565484036912,-0.88943213843951,-2.09329344735343,0,-2.38796120485919,2,10,-0.505182402121174
-0.0968930688261579,"Maternity Leave","C11",0.218942780796637,-0.46088922598721,2.0595302965911,1.09720009748115,0.0813618457346366,2.85057371475851,1,0.923030214517943,2,11,-0.628230259594604
-0.900512620525595,"Maternity Leave","C11",-1.19856941292764,-0.178124099367056,-0.568471572317814,-0.874283024118935,-1.4246456284783,-1.83883975426062,1,-1.50071261109032,2,12,-0.526331252624415
0.222820792821159,"Maternity Leave","C11",0.32370741241105,-0.470407303650539,0.924919811328418,NA,1.52442380121093,NA,1,1.72175356814149,3,15,-0.073361327300391
0.703346817672613,"Maternity Leave","C11",0.20120941139799,-0.17977922179447,-0.259862306417756,0.461923558267433,-0.132923433636852,NA,1,-1.66996166317907,3,16,-0.449041817148934
0.0894578665578462,"Maternity Leave","C11",0.0393687095749374,1.75794870714503,-0.905050235800008,-0.600172869863812,-0.140113138954051,-1.09778942973377,0,0.0187530092155488,3,17,-0.855868795920409
-0.0952924232263138,"Maternity Leave","C11",0.452751882875884,-0.254307648527234,-0.775250348935786,-0.13331154817531,0.389463195787189,0.451888172613285,0,0.540304306332618,3,18,-0.327916582448528
0.563446307898786,"Maternity Leave","C11",0.170057150738287,-0.280539639692122,-0.548153076763225,NA,NA,NA,1,NA,4,19,0.469202819246478
0.138913803842213,"Maternity Leave","C11",0.218563301914466,1.58565552005984,0.175694141786851,-0.434715085301253,0.0306183125937639,NA,0,NA,4,20,-0.0964328005766561
-0.856908446645109,"Maternity Leave","C11",-1.06672932832665,-0.149862697186802,1.02771943352188,-0.957642657593924,-1.28022161370184,-0.585238584623243,0,-1.29367450526488,2,21,0.105827115145279
-0.42712089294629,"Maternity Leave","C11",0.0709552883899594,-0.847631767247396,0.964084229412504,0.357122619444203,1.16263495424448,1.44190197656731,1,2.44285789710344,4,22,0.0931378048433241
-0.174768208409657,"Maternity Leave","C11",0.133713504853481,-0.424742027192212,-0.31358927632653,0.268409944296013,0.0964463183606422,-0.0758893443026217,1,-1.04576042325901,4,23,-0.0699006063089542
0.589974126741612,"Maternity Leave","C11",1.07510050430222,-0.615361270667985,-0.617102634206455,0.73921118786238,0.935940485055965,0.392696288498643,1,0.820828624573654,6,24,-0.0902804077029841
-0.141917624653886,"Maternity Leave","C11",0.584867251953702,-0.425359979822228,-0.467783359674071,NA,NA,NA,1,NA,5,25,-1.14810745741978
0.681692690993485,"Maternity Leave","C11",0.756162158646374,1.51086796543284,-0.345066575839841,0.840884494027374,0.226431190498387,NA,0,NA,5,26,-0.969688064083331
0.0697466717197731,"Maternity Leave","C11",0.0256107245315302,-0.423775825827051,-0.830255587922736,-0.629022161423641,-0.805183376867641,-1.45106404277608,0,-1.01070556818516,5,27,-0.868942630776974
-0.132755251385033,"Maternity Leave","C11",1.24236854275198,-0.773967271096612,-2.48757725162736,NA,1.1711563057202,NA,0,1.04117906115877,5,29,-0.833950896307976
-0.482376058072926,"Maternity Leave","C11",-1.93800524951129,-0.665101881935698,0.996285999959242,-1.10916953571734,NA,NA,1,NA,6,32,0.0423805636355252
-0.75060773513446,"Maternity Leave","C11",0.0852717994032213,-0.65182838771886,-0.888498676979477,NA,2.11885246381021,NA,1,2.14058219266737,6,34,-0.493262140928431
